2888419,11/02/2019 07:00:00 AM,2019,November,2,Saturday,7,57,Bourke St Bridge,55
2888420,11/02/2019 07:00:00 AM,2019,November,2,Saturday,7,58,Bourke St - Spencer St (North),189
2888421,11/02/2019 07:00:00 AM,2019,November,2,Saturday,7,59,Swanston St - RMIT Building 80,16
2888422,11/02/2019 07:00:00 AM,2019,November,2,Saturday,7,61,Swanston St - RMIT Building 14,72
2888423,11/02/2019 07:00:00 AM,2019,November,2,Saturday,7,62,La Trobe St (North),37
2888424,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,4,Town Hall (West),404
2888425,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,17,Collins Place (South),128
2888426,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,18,Collins Place (North),55
2888427,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,53,Collins St (North),272
2888428,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,2,Bourke Street Mall (South),309
2888429,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,1,Bourke Street Mall (North),385
2888430,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,3,Melbourne Central,309
2888431,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,15,State Library,217
2888432,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,9,Southern Cross Station,79
2888433,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,10,Victoria Point,60
2888434,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,12,New Quay,64
2888435,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,11,Waterfront City,12
2888436,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,8,Webb Bridge,44
2888437,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,7,Birrarung Marr,32
2888438,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,5,Princes Bridge,319
2888439,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,6,Flinders Street Station Underpass,608
2888440,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,14,Sandridge Bridge,7
2888441,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,26,QV Market-Elizabeth St (West),360
2888442,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,24,Spencer St-Collins St (North),766
2888443,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,23,Spencer St-Collins St (South),132
2888444,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,25,Melbourne Convention Exhibition Centre,355
2888445,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,21,Bourke St-Russell St (West),136
